dateChecked,dateCheckedHour,dateCheckedMinute,dateCheckedDayOfWeek,dateCheckedDayOfMonth,appointmentDaysFound,earliestAppointmentDate,earliestAppointmentDelta
2021-10-05T21:54:00,21,54,1,5,0,,
2021-10-05T21:56:00,21,56,1,5,0,,
2021-10-05T21:58:00,21,58,1,5,0,,
2021-10-05T22:00:00,22,0,1,5,0,,
2021-10-05T22:02:00,22,2,1,5,0,,
2021-10-05T22:04:00,22,4,1,5,0,,
2021-10-05T22:06:00,22,6,1,5,0,,
2021-10-05T22:08:00,22,8,1,5,0,,
2021-10-05T22:10:00,22,10,1,5,0,,
2021-10-05T22:12:00,22,12,1,5,0,,
2021-10-05T22:14:00,22,14,1,5,0,,
2021-10-05T22:16:00,22,16,1,5,0,,
2021-10-05T22:18:00,22,18,1,5,0,,
2021-10-05T22:20:00,22,20,1,5,0,,
2021-10-05T22:22:00,22,22,1,5,0,,
2021-10-05T22:24:00,22,24,1,5,0,,
2021-10-05T22:26:00,22,26,1,5,0,,
2021-10-05T22:28:00,22,28,1,5,0,,
2021-10-05T22:30:00,22,30,1,5,0,,
2021-10-05T22:32:00,22,32,1,5,0,,
2021-10-05T22:34:00,22,34,1,5,0,,
2021-10-05T22:36:00,22,36,1,5,3,2021-10-06T00:00:00,1
2021-10-05T22:38:00,22,38,1,5,0,,
2021-10-05T22:40:00,22,40,1,5,0,,
2021-10-05T22:42:00,22,42,1,5,0,,
2021-10-05T22:44:00,22,44,1,5,0,,
2021-10-05T22:46:00,22,46,1,5,0,,
2021-10-05T22:48:00,22,48,1,5,0,,
2021-10-05T22:50:00,22,50,1,5,0,,
2021-10-05T22:52:00,22,52,1,5,0,,
2021-10-05T22:54:00,22,54,1,5,0,,
2021-10-05T22:56:00,22,56,1,5,0,,
2021-10-05T22:58:00,22,58,1,5,0,,
2021-10-05T23:00:00,23,0,1,5,0,,
2021-10-05T23:02:00,23,2,1,5,0,,
2021-10-05T23:04:00,23,4,1,5,0,,
2021-10-05T23:06:00,23,6,1,5,0,,
2021-10-05T23:08:00,23,8,1,5,0,,
2021-10-05T23:10:00,23,10,1,5,0,,
2021-10-05T23:12:00,23,12,1,5,0,,
2021-10-05T23:14:00,23,14,1,5,0,,
2021-10-05T23:16:00,23,16,1,5,0,,
2021-10-05T23:18:00,23,18,1,5,0,,
2021-10-05T23:20:00,23,20,1,5,0,,
2021-10-05T23:22:00,23,22,1,5,0,,
2021-10-05T23:24:00,23,24,1,5,0,,
2021-10-05T23:26:00,23,26,1,5,0,,
2021-10-05T23:28:00,23,28,1,5,0,,
2021-10-05T23:30:00,23,30,1,5,0,,
2021-10-05T23:32:00,23,32,1,5,0,,
2021-10-05T23:34:00,23,34,1,5,0,,
2021-10-05T23:36:00,23,36,1,5,4,2021-10-21T00:00:00,16
2021-10-05T23:38:00,23,38,1,5,0,,
2021-10-05T23:40:00,23,40,1,5,0,,
2021-10-05T23:42:00,23,42,1,5,0,,
2021-10-05T23:44:00,23,44,1,5,0,,
2021-10-05T23:46:00,23,46,1,5,1,2021-10-21T00:00:00,16
2021-10-05T23:48:00,23,48,1,5,0,,
2021-10-05T23:50:00,23,50,1,5,0,,
2021-10-05T23:52:00,23,52,1,5,0,,
2021-10-05T23:54:00,23,54,1,5,0,,
2021-10-05T23:56:00,23,56,1,5,0,,
2021-10-05T23:58:00,23,58,1,5,0,,
2021-10-06T00:00:00,0,0,2,6,0,,
2021-10-06T00:02:00,0,2,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:04:00,0,4,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:06:00,0,6,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:08:00,0,8,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:10:00,0,10,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:12:00,0,12,2,6,0,,
2021-10-06T00:14:00,0,14,2,6,0,,
2021-10-06T00:16:00,0,16,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:18:00,0,18,2,6,0,,
2021-10-06T00:20:00,0,20,2,6,0,,
2021-10-06T00:22:00,0,22,2,6,0,,
2021-10-06T00:24:00,0,24,2,6,0,,
2021-10-06T00:26:00,0,26,2,6,0,,
2021-10-06T00:28:00,0,28,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:30:00,0,30,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:32:00,0,32,2,6,2,2021-11-30T00:00:00,55
2021-10-06T00:34:00,0,34,2,6,0,,
2021-10-06T00:36:00,0,36,2,6,0,,
2021-10-06T00:38:00,0,38,2,6,0,,
2021-10-06T00:40:00,0,40,2,6,0,,
2021-10-06T00:42:00,0,42,2,6,0,,
2021-10-06T00:44:00,0,44,2,6,0,,
2021-10-06T00:46:00,0,46,2,6,0,,
2021-10-06T00:48:00,0,48,2,6,0,,
2021-10-06T00:50:00,0,50,2,6,0,,
2021-10-06T00:52:00,0,52,2,6,0,,
2021-10-06T00:54:00,0,54,2,6,0,,
2021-10-06T00:56:00,0,56,2,6,1,2021-11-30T00:00:00,55
2021-10-06T00:58:00,0,58,2,6,0,,
2021-10-06T01:00:00,1,0,2,6,0,,
2021-10-06T01:02:00,1,2,2,6,0,,
2021-10-06T01:04:00,1,4,2,6,0,,
2021-10-06T01:06:00,1,6,2,6,0,,
2021-10-06T01:08:00,1,8,2,6,0,,
2021-10-06T01:10:00,1,10,2,6,0,,
2021-10-06T01:12:00,1,12,2,6,0,,
2021-10-06T01:14:00,1,14,2,6,0,,
2021-10-06T01:16:00,1,16,2,6,0,,
2021-10-06T01:18:00,1,18,2,6,0,,
2021-10-06T01:20:00,1,20,2,6,0,,
2021-10-06T01:22:00,1,22,2,6,0,,
2021-10-06T01:24:00,1,24,2,6,0,,
2021-10-06T01:26:00,1,26,2,6,1,2021-11-30T00:00:00,55
2021-10-06T01:28:00,1,28,2,6,0,,
2021-10-06T01:30:00,1,30,2,6,0,,
2021-10-06T01:32:00,1,32,2,6,0,,
2021-10-06T01:34:00,1,34,2,6,0,,
2021-10-06T01:36:00,1,36,2,6,0,,
2021-10-06T01:38:00,1,38,2,6,0,,
2021-10-06T01:40:00,1,40,2,6,0,,
2021-10-06T01:42:00,1,42,2,6,0,,
2021-10-06T01:44:00,1,44,2,6,0,,
2021-10-06T01:46:00,1,46,2,6,0,,
2021-10-06T01:48:00,1,48,2,6,0,,
2021-10-06T01:50:00,1,50,2,6,0,,
2021-10-06T01:52:00,1,52,2,6,0,,
2021-10-06T01:54:00,1,54,2,6,0,,
2021-10-06T01:56:00,1,56,2,6,2,2021-11-30T00:00:00,55
2021-10-06T01:58:00,1,58,2,6,2,2021-11-30T00:00:00,55
2021-10-06T02:00:00,2,0,2,6,0,,
2021-10-06T02:02:00,2,2,2,6,0,,
2021-10-06T02:04:00,2,4,2,6,0,,
2021-10-06T02:06:00,2,6,2,6,0,,
2021-10-06T02:08:00,2,8,2,6,0,,
2021-10-06T02:10:00,2,10,2,6,0,,
2021-10-06T02:12:00,2,12,2,6,0,,
2021-10-06T02:14:00,2,14,2,6,0,,
2021-10-06T02:16:00,2,16,2,6,0,,
2021-10-06T02:18:00,2,18,2,6,0,,
2021-10-06T02:20:00,2,20,2,6,0,,
2021-10-06T02:22:00,2,22,2,6,0,,
2021-10-06T02:24:00,2,24,2,6,0,,
2021-10-06T02:26:00,2,26,2,6,4,2021-11-08T00:00:00,33
2021-10-06T02:28:00,2,28,2,6,2,2021-11-30T00:00:00,55
2021-10-06T02:30:00,2,30,2,6,0,,
2021-10-06T02:32:00,2,32,2,6,0,,
2021-10-06T02:34:00,2,34,2,6,0,,
2021-10-06T02:36:00,2,36,2,6,0,,
2021-10-06T02:38:00,2,38,2,6,0,,
2021-10-06T02:40:00,2,40,2,6,0,,
2021-10-06T02:42:00,2,42,2,6,0,,
2021-10-06T02:44:00,2,44,2,6,0,,
2021-10-06T02:46:00,2,46,2,6,0,,
2021-10-06T02:48:00,2,48,2,6,0,,
2021-10-06T02:50:00,2,50,2,6,0,,
2021-10-06T02:52:00,2,52,2,6,0,,
2021-10-06T02:54:00,2,54,2,6,0,,
2021-10-06T02:56:00,2,56,2,6,0,,
2021-10-06T02:58:00,2,58,2,6,0,,
2021-10-06T03:00:00,3,0,2,6,0,,
2021-10-06T03:02:00,3,2,2,6,0,,
2021-10-06T03:04:00,3,4,2,6,0,,
2021-10-06T03:06:00,3,6,2,6,1,2021-10-06T00:00:00,0
2021-10-06T03:08:00,3,8,2,6,0,,
2021-10-06T03:10:00,3,10,2,6,0,,
2021-10-06T03:12:00,3,12,2,6,0,,
2021-10-06T03:14:00,3,14,2,6,0,,
2021-10-06T03:16:00,3,16,2,6,1,2021-11-02T00:00:00,27
2021-10-06T03:18:00,3,18,2,6,0,,
2021-10-06T03:20:00,3,20,2,6,0,,
2021-10-06T03:22:00,3,22,2,6,1,2021-10-06T00:00:00,0
2021-10-06T03:24:00,3,24,2,6,1,2021-10-06T00:00:00,0
2021-10-06T03:26:00,3,26,2,6,1,2021-10-06T00:00:00,0
2021-10-06T03:28:00,3,28,2,6,0,,
2021-10-06T03:30:00,3,30,2,6,0,,
2021-10-06T03:32:00,3,32,2,6,2,2021-11-02T00:00:00,27
2021-10-06T03:34:00,3,34,2,6,0,,
2021-10-06T03:36:00,3,36,2,6,0,,
2021-10-06T03:38:00,3,38,2,6,0,,
2021-10-06T03:40:00,3,40,2,6,0,,
2021-10-06T03:42:00,3,42,2,6,0,,
2021-10-06T03:44:00,3,44,2,6,0,,
2021-10-06T03:46:00,3,46,2,6,0,,
2021-10-06T03:48:00,3,48,2,6,0,,
2021-10-06T03:50:00,3,50,2,6,0,,
2021-10-06T03:52:00,3,52,2,6,0,,
2021-10-06T03:54:00,3,54,2,6,0,,
2021-10-06T03:56:00,3,56,2,6,0,,
2021-10-06T03:58:00,3,58,2,6,0,,
2021-10-06T04:00:00,4,0,2,6,0,,
2021-10-06T04:02:00,4,2,2,6,0,,
2021-10-06T04:04:00,4,4,2,6,0,,
2021-10-06T04:06:00,4,6,2,6,0,,
2021-10-06T04:08:00,4,8,2,6,0,,
2021-10-06T04:10:00,4,10,2,6,0,,
2021-10-06T04:12:00,4,12,2,6,0,,
2021-10-06T04:14:00,4,14,2,6,0,,
2021-10-06T04:16:00,4,16,2,6,0,,
2021-10-06T04:18:00,4,18,2,6,0,,
2021-10-06T04:20:00,4,20,2,6,0,,
2021-10-06T04:22:00,4,22,2,6,0,,
2021-10-06T04:24:00,4,24,2,6,0,,
2021-10-06T04:26:00,4,26,2,6,0,,
2021-10-06T04:28:00,4,28,2,6,0,,
2021-10-06T04:30:00,4,30,2,6,0,,
2021-10-06T04:32:00,4,32,2,6,0,,
2021-10-06T04:34:00,4,34,2,6,0,,
2021-10-06T04:36:00,4,36,2,6,0,,
2021-10-06T04:38:00,4,38,2,6,0,,
2021-10-06T04:40:00,4,40,2,6,0,,
2021-10-06T04:42:00,4,42,2,6,0,,
2021-10-06T04:44:00,4,44,2,6,0,,
2021-10-06T04:46:00,4,46,2,6,0,,
2021-10-06T04:48:00,4,48,2,6,0,,
2021-10-06T04:50:00,4,50,2,6,0,,
2021-10-06T04:52:00,4,52,2,6,0,,
2021-10-06T04:54:00,4,54,2,6,0,,
2021-10-06T04:56:00,4,56,2,6,0,,
2021-10-06T04:58:00,4,58,2,6,0,,
2021-10-06T05:00:00,5,0,2,6,0,,
2021-10-06T05:02:00,5,2,2,6,0,,
2021-10-06T05:04:00,5,4,2,6,0,,
2021-10-06T05:06:00,5,6,2,6,0,,
2021-10-06T05:08:00,5,8,2,6,0,,
2021-10-06T05:10:00,5,10,2,6,0,,
2021-10-06T05:12:00,5,12,2,6,0,,
2021-10-06T05:14:00,5,14,2,6,0,,
2021-10-06T05:16:00,5,16,2,6,0,,
2021-10-06T05:18:00,5,18,2,6,0,,
2021-10-06T05:20:00,5,20,2,6,0,,
2021-10-06T05:22:00,5,22,2,6,0,,
2021-10-06T05:24:00,5,24,2,6,0,,
2021-10-06T05:26:00,5,26,2,6,0,,
2021-10-06T05:28:00,5,28,2,6,0,,
2021-10-06T05:30:00,5,30,2,6,0,,
2021-10-06T05:32:00,5,32,2,6,0,,
2021-10-06T05:34:00,5,34,2,6,0,,
2021-10-06T05:36:00,5,36,2,6,0,,
2021-10-06T05:38:00,5,38,2,6,0,,
2021-10-06T05:40:00,5,40,2,6,0,,
2021-10-06T05:42:00,5,42,2,6,0,,
2021-10-06T05:44:00,5,44,2,6,0,,
2021-10-06T05:46:00,5,46,2,6,0,,
2021-10-06T05:48:00,5,48,2,6,0,,
2021-10-06T05:50:00,5,50,2,6,0,,
2021-10-06T05:52:00,5,52,2,6,0,,
2021-10-06T05:54:00,5,54,2,6,0,,
2021-10-06T05:56:00,5,56,2,6,0,,
2021-10-06T05:58:00,5,58,2,6,0,,
2021-10-06T06:00:00,6,0,2,6,0,,
2021-10-06T06:02:00,6,2,2,6,0,,
2021-10-06T06:04:00,6,4,2,6,0,,
2021-10-06T06:06:00,6,6,2,6,0,,
2021-10-06T06:08:00,6,8,2,6,0,,
2021-10-06T06:10:00,6,10,2,6,0,,
2021-10-06T06:12:00,6,12,2,6,0,,
2021-10-06T06:14:00,6,14,2,6,0,,
2021-10-06T06:16:00,6,16,2,6,0,,
2021-10-06T06:18:00,6,18,2,6,0,,
2021-10-06T06:20:00,6,20,2,6,0,,
2021-10-06T06:22:00,6,22,2,6,0,,
2021-10-06T06:24:00,6,24,2,6,0,,
2021-10-06T06:26:00,6,26,2,6,0,,
2021-10-06T06:28:00,6,28,2,6,0,,
2021-10-06T06:30:00,6,30,2,6,0,,
2021-10-06T06:32:00,6,32,2,6,0,,
2021-10-06T06:34:00,6,34,2,6,0,,
2021-10-06T06:36:00,6,36,2,6,0,,
2021-10-06T06:38:00,6,38,2,6,0,,
2021-10-06T06:40:00,6,40,2,6,0,,
2021-10-06T06:42:00,6,42,2,6,0,,
2021-10-06T06:44:00,6,44,2,6,0,,
2021-10-06T06:46:00,6,46,2,6,0,,
2021-10-06T06:48:00,6,48,2,6,0,,
2021-10-06T06:50:00,6,50,2,6,0,,
2021-10-06T06:52:00,6,52,2,6,0,,
2021-10-06T06:54:00,6,54,2,6,0,,
2021-10-06T06:56:00,6,56,2,6,1,2021-10-06T00:00:00,0
2021-10-06T06:58:00,6,58,2,6,1,2021-10-06T00:00:00,0
2021-10-06T07:00:00,7,0,2,6,1,2021-11-03T00:00:00,28
2021-10-06T07:02:00,7,2,2,6,1,2021-10-06T00:00:00,0
2021-10-06T07:04:00,7,4,2,6,2,2021-11-03T00:00:00,28
2021-10-06T07:06:00,7,6,2,6,0,,
2021-10-06T07:08:00,7,8,2,6,0,,
2021-10-06T07:10:00,7,10,2,6,0,,
2021-10-06T07:12:00,7,12,2,6,0,,
2021-10-06T07:14:00,7,14,2,6,0,,
2021-10-06T07:16:00,7,16,2,6,0,,
2021-10-06T07:18:00,7,18,2,6,0,,
2021-10-06T07:20:00,7,20,2,6,0,,
2021-10-06T07:22:00,7,22,2,6,0,,
2021-10-06T07:24:00,7,24,2,6,0,,
2021-10-06T07:26:00,7,26,2,6,1,2021-10-06T00:00:00,0
2021-10-06T07:28:00,7,28,2,6,0,,
2021-10-06T07:30:00,7,30,2,6,2,2021-11-03T00:00:00,28
2021-10-06T07:32:00,7,32,2,6,4,2021-10-06T00:00:00,0
2021-10-06T07:34:00,7,34,2,6,4,2021-10-06T00:00:00,0
2021-10-06T07:36:00,7,36,2,6,3,2021-11-03T00:00:00,28
2021-10-06T07:38:00,7,38,2,6,3,2021-11-03T00:00:00,28
2021-10-06T07:40:00,7,40,2,6,1,2021-12-01T00:00:00,56
2021-10-06T07:42:00,7,42,2,6,3,2021-11-03T00:00:00,28
2021-10-06T07:44:00,7,44,2,6,1,2021-12-01T00:00:00,56
2021-10-06T07:46:00,7,46,2,6,4,2021-10-06T00:00:00,0
2021-10-06T07:48:00,7,48,2,6,1,2021-12-01T00:00:00,56
2021-10-06T07:50:00,7,50,2,6,1,2021-12-01T00:00:00,56
2021-10-06T07:52:00,7,52,2,6,1,2021-12-01T00:00:00,56
2021-10-06T07:54:00,7,54,2,6,1,2021-12-01T00:00:00,56
2021-10-06T07:56:00,7,56,2,6,2,2021-10-06T00:00:00,0
2021-10-06T07:58:00,7,58,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:00:00,8,0,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:02:00,8,2,2,6,2,2021-10-06T00:00:00,0
2021-10-06T08:04:00,8,4,2,6,4,2021-10-06T00:00:00,0
2021-10-06T08:06:00,8,6,2,6,2,2021-10-06T00:00:00,0
2021-10-06T08:08:00,8,8,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:10:00,8,10,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:12:00,8,12,2,6,2,2021-10-06T00:00:00,0
2021-10-06T08:14:00,8,14,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:16:00,8,16,2,6,6,2021-10-06T00:00:00,0
2021-10-06T08:18:00,8,18,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:20:00,8,20,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:22:00,8,22,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:24:00,8,24,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:26:00,8,26,2,6,4,2021-10-06T00:00:00,0
2021-10-06T08:28:00,8,28,2,6,2,2021-10-06T00:00:00,0
2021-10-06T08:30:00,8,30,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:32:00,8,32,2,6,2,2021-10-06T00:00:00,0
2021-10-06T08:34:00,8,34,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:36:00,8,36,2,6,3,2021-10-06T00:00:00,0
2021-10-06T08:38:00,8,38,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:40:00,8,40,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:42:00,8,42,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:44:00,8,44,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:46:00,8,46,2,6,2,2021-10-06T00:00:00,0
2021-10-06T08:48:00,8,48,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:50:00,8,50,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:52:00,8,52,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:54:00,8,54,2,6,1,2021-12-01T00:00:00,56
2021-10-06T08:56:00,8,56,2,6,2,2021-11-30T00:00:00,55
2021-10-06T08:58:00,8,58,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:00:00,9,0,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:02:00,9,2,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:04:00,9,4,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:06:00,9,6,2,6,2,2021-10-06T00:00:00,0
2021-10-06T09:08:00,9,8,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:10:00,9,10,2,6,0,,
2021-10-06T09:12:00,9,12,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:14:00,9,14,2,6,0,,
2021-10-06T09:16:00,9,16,2,6,2,2021-10-07T00:00:00,1
2021-10-06T09:18:00,9,18,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:20:00,9,20,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:22:00,9,22,2,6,0,,
2021-10-06T09:24:00,9,24,2,6,0,,
2021-10-06T09:26:00,9,26,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:28:00,9,28,2,6,0,,
2021-10-06T09:30:00,9,30,2,6,0,,
2021-10-06T09:32:00,9,32,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:34:00,9,34,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:36:00,9,36,2,6,3,2021-10-06T00:00:00,0
2021-10-06T09:38:00,9,38,2,6,0,,
2021-10-06T09:40:00,9,40,2,6,0,,
2021-10-06T09:42:00,9,42,2,6,0,,
2021-10-06T09:44:00,9,44,2,6,0,,
2021-10-06T09:46:00,9,46,2,6,8,2021-10-06T00:00:00,0
2021-10-06T09:48:00,9,48,2,6,1,2021-12-01T00:00:00,56
2021-10-06T09:50:00,9,50,2,6,0,,
2021-10-06T09:52:00,9,52,2,6,1,2021-11-03T00:00:00,28
2021-10-06T09:54:00,9,54,2,6,0,,
2021-10-06T09:56:00,9,56,2,6,5,2021-10-06T00:00:00,0
2021-10-06T09:58:00,9,58,2,6,0,,
2021-10-06T10:00:00,10,0,2,6,0,,
2021-10-06T10:02:00,10,2,2,6,1,2021-12-01T00:00:00,56
2021-10-06T10:04:00,10,4,2,6,1,2021-12-01T00:00:00,56
2021-10-06T10:06:00,10,6,2,6,1,2021-12-01T00:00:00,56
2021-10-06T10:08:00,10,8,2,6,1,2021-12-01T00:00:00,56
2021-10-06T10:10:00,10,10,2,6,1,2021-12-01T00:00:00,56
2021-10-06T10:12:00,10,12,2,6,1,2021-12-01T00:00:00,56
2021-10-06T10:14:00,10,14,2,6,0,,
2021-10-06T10:16:00,10,16,2,6,1,2021-12-01T00:00:00,56
2021-10-06T10:18:00,10,18,2,6,1,2021-12-01T00:00:00,56
2021-10-06T10:20:00,10,20,2,6,0,,
2021-10-06T10:22:00,10,22,2,6,0,,
2021-10-06T10:24:00,10,24,2,6,0,,
2021-10-06T10:26:00,10,26,2,6,8,2021-10-06T00:00:00,0
2021-10-06T10:28:00,10,28,2,6,0,,
2021-10-06T10:30:00,10,30,2,6,0,,
2021-10-06T10:32:00,10,32,2,6,0,,
2021-10-06T10:34:00,10,34,2,6,0,,
2021-10-06T10:36:00,10,36,2,6,0,,
2021-10-06T10:38:00,10,38,2,6,0,,
2021-10-06T10:40:00,10,40,2,6,0,,
2021-10-06T10:42:00,10,42,2,6,0,,
2021-10-06T10:44:00,10,44,2,6,0,,
2021-10-06T10:46:00,10,46,2,6,0,,
2021-10-06T10:48:00,10,48,2,6,0,,
2021-10-06T10:50:00,10,50,2,6,0,,
2021-10-06T10:52:00,10,52,2,6,0,,
2021-10-06T10:54:00,10,54,2,6,0,,
2021-10-06T10:56:00,10,56,2,6,1,2021-10-25T00:00:00,19
2021-10-06T10:58:00,10,58,2,6,0,,
2021-10-06T11:00:00,11,0,2,6,0,,
2021-10-06T11:02:00,11,2,2,6,0,,
2021-10-06T11:04:00,11,4,2,6,0,,
2021-10-06T11:06:00,11,6,2,6,0,,
2021-10-06T11:08:00,11,8,2,6,0,,
2021-10-06T11:10:00,11,10,2,6,0,,
2021-10-06T11:12:00,11,12,2,6,0,,
2021-10-06T11:14:00,11,14,2,6,0,,
2021-10-06T11:16:00,11,16,2,6,0,,
2021-10-06T11:18:00,11,18,2,6,0,,
2021-10-06T11:20:00,11,20,2,6,0,,
2021-10-06T11:22:00,11,22,2,6,3,2021-10-06T00:00:00,0
2021-10-06T11:24:00,11,24,2,6,1,2021-10-06T00:00:00,0
2021-10-06T11:26:00,11,26,2,6,0,,
2021-10-06T11:28:00,11,28,2,6,0,,
2021-10-06T11:30:00,11,30,2,6,0,,
2021-10-06T11:32:00,11,32,2,6,0,,
2021-10-06T11:34:00,11,34,2,6,0,,
2021-10-06T11:36:00,11,36,2,6,2,2021-11-03T00:00:00,28
2021-10-06T11:38:00,11,38,2,6,0,,
2021-10-06T11:40:00,11,40,2,6,0,,
2021-10-06T11:42:00,11,42,2,6,1,2021-12-01T00:00:00,56
2021-10-06T11:44:00,11,44,2,6,1,2021-12-01T00:00:00,56
2021-10-06T11:46:00,11,46,2,6,1,2021-12-01T00:00:00,56
2021-10-06T11:48:00,11,48,2,6,0,,
2021-10-06T11:50:00,11,50,2,6,1,2021-12-01T00:00:00,56
2021-10-06T11:52:00,11,52,2,6,1,2021-12-01T00:00:00,56
2021-10-06T11:54:00,11,54,2,6,1,2021-12-01T00:00:00,56
2021-10-06T11:56:00,11,56,2,6,2,2021-10-06T00:00:00,0
2021-10-06T11:58:00,11,58,2,6,0,,
2021-10-06T12:00:00,12,0,2,6,1,2021-12-01T00:00:00,56
2021-10-06T12:02:00,12,2,2,6,1,2021-12-01T00:00:00,56
2021-10-06T12:04:00,12,4,2,6,1,2021-12-01T00:00:00,56
2021-10-06T12:06:00,12,6,2,6,0,,
2021-10-06T12:08:00,12,8,2,6,0,,
2021-10-06T12:10:00,12,10,2,6,1,2021-11-03T00:00:00,28
2021-10-06T12:12:00,12,12,2,6,3,2021-11-03T00:00:00,28
2021-10-06T12:14:00,12,14,2,6,0,,
2021-10-06T12:16:00,12,16,2,6,2,2021-12-01T00:00:00,56
2021-10-06T12:18:00,12,18,2,6,0,,
2021-10-06T12:20:00,12,20,2,6,0,,
2021-10-06T12:22:00,12,22,2,6,0,,
2021-10-06T12:24:00,12,24,2,6,0,,
2021-10-06T12:26:00,12,26,2,6,3,2021-10-06T00:00:00,0
2021-10-06T12:28:00,12,28,2,6,0,,
2021-10-06T12:30:00,12,30,2,6,1,2021-11-30T00:00:00,55
2021-10-06T12:32:00,12,32,2,6,0,,
2021-10-06T12:34:00,12,34,2,6,0,,
2021-10-06T12:36:00,12,36,2,6,2,2021-11-30T00:00:00,55
2021-10-06T12:38:00,12,38,2,6,0,,
2021-10-06T12:40:00,12,40,2,6,0,,
2021-10-06T12:42:00,12,42,2,6,0,,
2021-10-06T12:44:00,12,44,2,6,0,,
2021-10-06T12:46:00,12,46,2,6,2,2021-11-30T00:00:00,55
2021-10-06T12:48:00,12,48,2,6,0,,
2021-10-06T12:50:00,12,50,2,6,1,2021-12-01T00:00:00,56
2021-10-06T12:52:00,12,52,2,6,0,,
2021-10-06T12:54:00,12,54,2,6,0,,
2021-10-06T12:56:00,12,56,2,6,0,,
2021-10-06T12:58:00,12,58,2,6,0,,
2021-10-06T13:00:00,13,0,2,6,0,,
2021-10-06T13:02:00,13,2,2,6,1,2021-10-06T00:00:00,0
2021-10-06T13:04:00,13,4,2,6,0,,
2021-10-06T13:06:00,13,6,2,6,0,,
2021-10-06T13:08:00,13,8,2,6,0,,
2021-10-06T13:10:00,13,10,2,6,0,,
2021-10-06T13:12:00,13,12,2,6,0,,
2021-10-06T13:14:00,13,14,2,6,0,,
2021-10-06T13:16:00,13,16,2,6,1,2021-10-06T00:00:00,0
2021-10-06T13:18:00,13,18,2,6,0,,
2021-10-06T13:20:00,13,20,2,6,0,,
2021-10-06T13:22:00,13,22,2,6,0,,
2021-10-06T13:24:00,13,24,2,6,0,,
2021-10-06T13:26:00,13,26,2,6,1,2021-12-01T00:00:00,56
2021-10-06T13:28:00,13,28,2,6,0,,
2021-10-06T13:30:00,13,30,2,6,0,,
2021-10-06T13:32:00,13,32,2,6,0,,
2021-10-06T13:34:00,13,34,2,6,0,,
2021-10-06T13:36:00,13,36,2,6,0,,
2021-10-06T13:38:00,13,38,2,6,0,,
2021-10-06T13:40:00,13,40,2,6,0,,
2021-10-06T13:42:00,13,42,2,6,0,,
2021-10-06T13:44:00,13,44,2,6,0,,
2021-10-06T13:46:00,13,46,2,6,1,2021-11-24T00:00:00,49
2021-10-06T13:48:00,13,48,2,6,0,,
2021-10-06T13:50:00,13,50,2,6,0,,
2021-10-06T13:52:00,13,52,2,6,0,,
2021-10-06T13:54:00,13,54,2,6,0,,
2021-10-06T13:56:00,13,56,2,6,0,,
2021-10-06T13:58:00,13,58,2,6,0,,
2021-10-06T14:00:00,14,0,2,6,1,2021-12-01T00:00:00,56
2021-10-06T14:02:00,14,2,2,6,0,,
2021-10-06T14:04:00,14,4,2,6,0,,
2021-10-06T14:06:00,14,6,2,6,0,,
2021-10-06T14:08:00,14,8,2,6,0,,
2021-10-06T14:10:00,14,10,2,6,0,,
2021-10-06T14:12:00,14,12,2,6,0,,
